,PC1,PC2,labels,Player,Rk_x,Pos_x,Age_x,Tm_x,G_x,MP_x,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,Tm_y,G_y,Rk_y,Pos_y,Age_y,GS,MP_y,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
295,0.8425288111011472,-0.7472244165613154,1,Dewayne Dedmon,130.0,C,29.0,ATL,64.0,1609.0,16.0,0.602,0.413,0.215,6.7,25.0,15.7,8.1,2.0,3.8,12.7,16.7,,2.1,1.9,4.0,0.11900000000000001,,-0.3,0.8,0.5,1.0,TOT,44,121,C,30,18,774,4.7,11.9,0.4,1.0,5.0,0.20600000000000002,3.7,6.9,0.541,1.4,1.7,0.833,2.8,8.8,11.6,1.0,1.2,1.9,2.7,6.2,11.9
296,0.8140718083484952,-1.1181137372178558,1,Dewayne Dedmon,130.0,C,29.0,ATL,64.0,1609.0,16.0,0.602,0.413,0.215,6.7,25.0,15.7,8.1,2.0,3.8,12.7,16.7,,2.1,1.9,4.0,0.11900000000000001,,-0.3,0.8,0.5,1.0,ATL,10,121,C,30,8,233,5.1,13.0,0.393,1.2,5.6,0.222,3.9,7.4,0.521,1.1,1.2,0.875,2.2,10.5,12.7,1.1,1.5,2.3,1.5,6.2,12.5
297,0.8140718083484952,-1.1181137372178558,1,Dewayne Dedmon,130.0,C,29.0,ATL,64.0,1609.0,16.0,0.602,0.413,0.215,6.7,25.0,15.7,8.1,2.0,3.8,12.7,16.7,,2.1,1.9,4.0,0.11900000000000001,,-0.3,0.8,0.5,1.0,SAC,34,121,C,30,10,541,4.6,11.4,0.404,0.9,4.7,0.19699999999999998,3.7,6.7,0.55,1.5,1.9,0.821,3.1,8.1,11.1,1.0,1.0,1.7,3.1,6.2,11.6
298,0.8140718083484952,-1.1181137372178558,1,Dewayne Dedmon,130.0,C,29.0,ATL,64.0,1609.0,16.0,0.602,0.413,0.215,6.7,25.0,15.7,8.1,2.0,3.8,12.7,16.7,,2.1,1.9,4.0,0.11900000000000001,,-0.3,0.8,0.5,1.0,TOT,44,121,C,30,18,774,4.7,11.9,0.4,1.0,5.0,0.20600000000000002,3.7,6.9,0.541,1.4,1.7,0.833,2.8,8.8,11.6,1.0,1.2,1.9,2.7,6.2,11.9
299,-1.1970822908796408,-0.5229123425980418,7,Dillon Brooks,71.0,SF,23.0,MEM,18.0,330.0,7.6,0.499,0.32799999999999996,0.24600000000000002,3.0,7.6,5.3,7.6,1.5,1.1,12.3,20.9,,-0.3,0.3,0.0,-0.004,,-5.0,-1.2,-6.3,-0.4,MEM,65,66,SG,24,65,1851,7.2,18.0,0.402,2.6,7.0,0.369,4.7,11.0,0.423,2.8,3.5,0.809,1.2,3.0,4.1,2.5,1.1,0.5,2.1,4.8,19.8
300,5.638208301990865,2.059161195620299,5,Dion Waiters,495.0,SG,27.0,MIA,44.0,1138.0,11.4,0.53,0.605,0.092,0.7,10.2,5.4,16.4,1.2,0.7,11.4,21.1,,0.1,1.1,1.2,0.052000000000000005,,-0.5,-0.6,-1.1,0.3,MIA,3,479,SG,28,0,42,8.6,22.3,0.385,6.9,14.6,0.47100000000000003,1.7,7.7,0.222,0.0,0.9,0.0,0.0,9.4,9.4,2.6,0.0,1.7,2.6,4.3,24.0
301,0.4392272635198271,-1.3121626115236655,1,Domantas Sabonis,434.0,C,22.0,IND,74.0,1838.0,21.9,0.63,0.024,0.41600000000000004,11.5,29.8,20.8,18.2,1.3,1.5,16.2,23.5,,4.3,3.3,7.6,0.19699999999999998,,1.9,1.3,3.1,2.4,IND,62,424,C,23,62,2159,7.6,14.1,0.54,0.3,1.1,0.254,7.4,13.0,0.565,3.6,4.9,0.723,3.2,9.7,12.9,5.2,0.8,0.5,2.8,3.3,19.1
302,-1.7389229540693882,-0.7800393275720094,7,Donovan Mitchell,354.0,SG,22.0,UTA,77.0,2598.0,17.2,0.537,0.33899999999999997,0.259,2.5,10.5,6.6,21.2,2.0,0.9,11.3,31.6,,1.3,3.7,5.0,0.092,,1.2,0.1,1.3,2.2,UTA,63,336,SG,23,63,2165,9.3,20.5,0.453,2.6,7.1,0.364,6.7,13.4,0.501,4.1,4.8,0.859,0.7,3.9,4.6,4.4,1.1,0.2,2.8,2.6,25.4
303,1.5917342938033148,2.225510552641255,3,Donta Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DET,4,189,PF,22,0,48,0.7,3.0,0.25,0.0,0.0,0,0.7,3.0,0.25,3.0,4.5,0.667,4.5,6.8,11.3,1.5,0.7,0.7,1.5,6.8,4.5
304,-0.4398779047745302,-1.005845503847145,0,Donte DiVincenzo,141.0,SG,22.0,MIL,27.0,411.0,9.1,0.507,0.669,0.09699999999999999,4.2,11.4,8.0,9.7,1.5,1.2,12.8,15.1,,0.0,0.6,0.6,0.069,,-2.8,0.6,-2.2,0.0,MIL,59,128,SG,23,22,1362,5.5,11.9,0.462,2.0,5.8,0.344,3.5,6.1,0.5760000000000001,1.6,2.1,0.769,1.6,6.1,7.6,3.6,2.1,0.5,1.9,2.6,14.6
305,0.07446863671343389,-1.324247401113385,0,Dorian Finney-Smith,168.0,SF,25.0,DAL,81.0,1985.0,11.0,0.53,0.48100000000000004,0.195,7.5,13.4,10.5,6.9,1.7,1.5,11.4,14.0,,1.2,2.0,3.3,0.079,,-1.8,0.4,-1.4,0.3,DAL,64,152,PF,26,61,1898,4.1,8.7,0.468,1.9,5.0,0.374,2.2,3.6,0.599,1.3,1.8,0.722,2.4,4.3,6.7,1.8,0.8,0.7,1.2,2.9,11.3
306,-1.3559022502418718,-1.0783289606626474,7,Doug McDermott,336.0,SF,27.0,IND,77.0,1340.0,11.6,0.617,0.488,0.187,1.4,7.5,4.5,7.1,0.7,0.5,8.4,16.3,,1.8,1.1,2.9,0.10300000000000001,,-0.5,-0.9,-1.4,0.2,IND,62,319,PF,28,0,1242,7.0,14.2,0.491,3.4,7.7,0.445,3.6,6.6,0.544,1.2,1.5,0.827,0.7,3.9,4.5,2.0,0.3,0.1,1.2,3.1,18.6
307,0.5552904314890696,0.2140518649680832,6,Dragan Bender,46.0,PF,21.0,PHO,46.0,826.0,9.5,0.521,0.513,0.27399999999999997,4.5,20.3,12.3,9.4,1.0,2.2,14.4,13.4,,0.0,0.4,0.5,0.027000000000000003,,-3.4,-0.8,-4.1,-0.5,GSW,9,39,SF,22,3,195,5.7,13.1,0.437,2.0,6.3,0.324,3.7,6.8,0.541,1.5,2.0,0.727,3.0,6.8,9.8,3.5,0.7,0.7,3.0,4.8,15.0
308,0.5552904314890696,0.2140518649680832,6,Dragan Bender,46.0,PF,21.0,PHO,46.0,826.0,9.5,0.521,0.513,0.27399999999999997,4.5,20.3,12.3,9.4,1.0,2.2,14.4,13.4,,0.0,0.4,0.5,0.027000000000000003,,-3.4,-0.8,-4.1,-0.5,MIL,7,39,SF,22,0,91,4.0,8.3,0.476,1.6,3.6,0.444,2.4,4.7,0.5,0.8,1.2,0.667,0.0,7.9,7.9,3.6,0.0,2.0,2.0,6.3,10.3
309,0.5552904314890696,0.2140518649680832,6,Dragan Bender,46.0,PF,21.0,PHO,46.0,826.0,9.5,0.521,0.513,0.27399999999999997,4.5,20.3,12.3,9.4,1.0,2.2,14.4,13.4,,0.0,0.4,0.5,0.027000000000000003,,-3.4,-0.8,-4.1,-0.5,TOT,16,39,SF,22,3,286,5.2,11.6,0.446,1.9,5.4,0.349,3.3,6.2,0.531,1.3,1.8,0.714,2.0,7.2,9.2,3.5,0.5,1.1,2.6,5.3,13.5
310,1.1694678559708727,-0.12929322494234385,3,Dragan Bender,46.0,PF,21.0,PHO,46.0,826.0,9.5,0.521,0.513,0.27399999999999997,4.5,20.3,12.3,9.4,1.0,2.2,14.4,13.4,,0.0,0.4,0.5,0.027000000000000003,,-3.4,-0.8,-4.1,-0.5,GSW,9,39,SF,22,3,195,5.7,13.1,0.437,2.0,6.3,0.324,3.7,6.8,0.541,1.5,2.0,0.727,3.0,6.8,9.8,3.5,0.7,0.7,3.0,4.8,15.0
311,1.1694678559708727,-0.12929322494234385,3,Dragan Bender,46.0,PF,21.0,PHO,46.0,826.0,9.5,0.521,0.513,0.27399999999999997,4.5,20.3,12.3,9.4,1.0,2.2,14.4,13.4,,0.0,0.4,0.5,0.027000000000000003,,-3.4,-0.8,-4.1,-0.5,MIL,7,39,SF,22,0,91,4.0,8.3,0.476,1.6,3.6,0.444,2.4,4.7,0.5,0.8,1.2,0.667,0.0,7.9,7.9,3.6,0.0,2.0,2.0,6.3,10.3
312,1.1694678559708727,-0.12929322494234385,3,Dragan Bender,46.0,PF,21.0,PHO,46.0,826.0,9.5,0.521,0.513,0.27399999999999997,4.5,20.3,12.3,9.4,1.0,2.2,14.4,13.4,,0.0,0.4,0.5,0.027000000000000003,,-3.4,-0.8,-4.1,-0.5,TOT,16,39,SF,22,3,286,5.2,11.6,0.446,1.9,5.4,0.349,3.3,6.2,0.531,1.3,1.8,0.714,2.0,7.2,9.2,3.5,0.5,1.1,2.6,5.3,13.5
313,0.6814034780917674,-0.08332886928659734,6,Dragan Bender,46.0,PF,21.0,PHO,46.0,826.0,9.5,0.521,0.513,0.27399999999999997,4.5,20.3,12.3,9.4,1.0,2.2,14.4,13.4,,0.0,0.4,0.5,0.027000000000000003,,-3.4,-0.8,-4.1,-0.5,GSW,9,39,SF,22,3,195,5.7,13.1,0.437,2.0,6.3,0.324,3.7,6.8,0.541,1.5,2.0,0.727,3.0,6.8,9.8,3.5,0.7,0.7,3.0,4.8,15.0
314,0.6814034780917674,-0.08332886928659734,6,Dragan Bender,46.0,PF,21.0,PHO,46.0,826.0,9.5,0.521,0.513,0.27399999999999997,4.5,20.3,12.3,9.4,1.0,2.2,14.4,13.4,,0.0,0.4,0.5,0.027000000000000003,,-3.4,-0.8,-4.1,-0.5,MIL,7,39,SF,22,0,91,4.0,8.3,0.476,1.6,3.6,0.444,2.4,4.7,0.5,0.8,1.2,0.667,0.0,7.9,7.9,3.6,0.0,2.0,2.0,6.3,10.3
315,0.6814034780917674,-0.08332886928659734,6,Dragan Bender,46.0,PF,21.0,PHO,46.0,826.0,9.5,0.521,0.513,0.27399999999999997,4.5,20.3,12.3,9.4,1.0,2.2,14.4,13.4,,0.0,0.4,0.5,0.027000000000000003,,-3.4,-0.8,-4.1,-0.5,TOT,16,39,SF,22,3,286,5.2,11.6,0.446,1.9,5.4,0.349,3.3,6.2,0.531,1.3,1.8,0.714,2.0,7.2,9.2,3.5,0.5,1.1,2.6,5.3,13.5
316,-0.48488553278782304,-0.22981892672412496,0,Draymond Green,198.0,PF,28.0,GSW,66.0,2065.0,12.9,0.526,0.391,0.21600000000000003,3.2,20.8,12.4,26.8,2.2,2.8,26.8,13.1,,1.1,3.2,4.3,0.1,,-1.3,2.7,1.4,1.8,GSW,43,180,PF,29,43,1222,3.6,9.3,0.389,1.1,3.8,0.27899999999999997,2.6,5.5,0.465,1.9,2.4,0.759,0.7,7.2,7.8,7.8,1.7,1.0,2.9,3.2,10.2
317,0.35749209549047206,-2.6815414690090424,1,Drew Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAS,14,143,PF,22,3,130,5.8,7.8,0.75,0.3,0.3,1.0,5.5,7.5,0.741,2.2,3.0,0.727,2.2,7.5,9.7,1.4,0.6,1.7,2.8,5.8,14.1
318,-1.800570571565049,-1.550598509631453,7,Duncan Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIA,65,412,SF,25,60,1949,5.3,11.3,0.467,4.5,10.0,0.44799999999999995,0.8,1.3,0.614,0.9,1.0,0.906,0.2,3.7,3.9,1.7,0.6,0.3,1.1,3.3,15.9
319,-2.782584517787328,0.6364952767108151,4,Dusty Hannahs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEM,2,190,SG,26,0,13,11.1,24.9,0.444,5.5,8.3,0.667,5.5,16.6,0.33299999999999996,5.5,5.5,1.0,0.0,2.8,2.8,0.0,0.0,0.0,0.0,2.8,33.2
320,-0.004628681551567485,0.8821005596323777,6,Dwayne Bacon,26.0,SG,23.0,CHO,43.0,759.0,11.7,0.57,0.33899999999999997,0.179,1.1,11.7,6.3,9.2,0.8,0.6,6.1,16.8,,0.9,0.3,1.2,0.073,,-2.1,-1.6,-3.7,-0.3,CHO,39,21,SG,24,11,687,4.5,12.8,0.348,1.0,3.5,0.284,3.5,9.3,0.373,1.8,2.8,0.66,0.8,4.5,5.2,2.7,1.2,0.1,1.9,2.7,11.7
321,3.0612765579384646,-3.0865407570778998,1,Dwight Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAL,62,225,C,34,2,1193,5.7,7.8,0.732,0.1,0.2,0.6,5.6,7.6,0.7340000000000001,2.7,5.4,0.494,4.7,9.1,13.8,1.3,0.8,2.3,2.2,6.0,14.1
322,1.0068623857570664,-0.7728505811450332,1,Dwight Powell,410.0,C,27.0,DAL,77.0,1662.0,20.4,0.682,0.261,0.523,9.1,17.3,13.2,10.7,1.3,2.6,10.1,17.2,,5.6,1.9,7.5,0.215,,2.0,0.9,2.9,2.1,DAL,40,402,C,28,37,1061,5.0,7.8,0.638,0.3,1.3,0.256,4.6,6.4,0.716,2.5,3.8,0.667,2.5,5.2,7.7,2.0,1.2,0.7,1.2,3.5,12.8
323,-1.1022942698986777,-0.8679435065181904,0,Dāvis Bertāns,48.0,PF,26.0,SAS,76.0,1632.0,13.0,0.632,0.746,0.132,1.6,16.0,8.8,8.2,1.0,1.7,8.2,14.1,,2.6,1.5,4.0,0.11800000000000001,,1.1,0.2,1.3,1.4,WAS,54,40,PF,27,4,1583,6.0,13.9,0.434,4.5,10.7,0.424,1.5,3.1,0.47100000000000003,2.4,2.8,0.852,0.8,4.8,5.6,2.1,0.8,0.8,1.3,3.2,19.0
324,-0.30194409470214645,0.505421211362914,6,Džanan Musa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BRK,35,352,SF,20,0,404,4.5,12.4,0.36,1.3,5.8,0.231,3.1,6.6,0.473,2.9,3.9,0.75,1.7,4.6,6.3,2.8,1.2,0.1,2.6,2.2,13.2
325,-0.15221024618332202,-0.06264333603131601,6,E'Twaun Moore,358.0,SG,29.0,NOP,53.0,1463.0,11.5,0.5670000000000001,0.331,0.111,2.5,6.4,4.5,9.5,1.3,0.4,9.6,17.3,,1.2,0.5,1.7,0.055,,-1.2,-1.1,-2.3,-0.1,NOP,51,341,SG,30,5,958,6.5,15.4,0.424,2.3,6.0,0.375,4.3,9.4,0.456,1.1,1.6,0.674,1.1,3.5,4.6,2.7,1.1,0.4,1.4,2.9,16.4
326,3.550629476149956,1.1767937232205448,5,Ed Davis,128.0,C,29.0,BRK,81.0,1446.0,17.3,0.632,0.006999999999999999,0.536,15.8,34.6,25.2,6.0,1.2,1.8,14.6,12.7,,3.3,2.5,5.7,0.191,,-0.6,0.7,0.0,0.7,UTA,25,119,C,30,0,268,1.9,4.6,0.412,0.0,0.0,0,1.9,4.6,0.41200000000000003,0.7,1.5,0.455,3.9,8.9,12.8,1.1,1.3,1.2,1.7,7.4,4.4
327,0.24028278076706205,0.6988462842497078,6,Edmond Sumner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,25,449,PG,24,2,345,4.9,11.6,0.423,1.0,4.0,0.263,3.9,7.6,0.507,1.0,1.6,0.667,1.0,2.8,3.9,4.1,1.6,0.8,2.0,3.7,11.9
328,0.36537358902131684,0.4954640764108685,6,Elfrid Payton,401.0,PG,24.0,NOP,42.0,1250.0,14.0,0.502,0.255,0.18,4.1,14.0,9.1,33.5,1.6,1.1,20.1,18.3,,0.6,0.9,1.5,0.057999999999999996,,-0.7,-0.7,-1.4,0.2,NYK,45,388,PG,25,36,1246,5.6,12.7,0.439,0.4,2.0,0.203,5.2,10.7,0.48200000000000004,1.4,2.5,0.57,1.5,4.6,6.1,9.3,2.0,0.5,2.8,2.6,13.0
329,-0.713102462197527,0.06933894163201282,0,Elie Okobo,387.0,PG,21.0,PHO,53.0,958.0,7.6,0.489,0.455,0.162,1.4,10.1,5.7,18.7,1.6,0.6,18.2,17.0,,-0.7,0.2,-0.5,-0.027000000000000003,,-4.2,-1.5,-5.7,-0.9,PHO,54,371,PG,22,3,707,3.7,9.2,0.398,1.3,3.6,0.35200000000000004,2.4,5.6,0.42700000000000005,2.3,3.4,0.687,0.8,3.7,4.5,5.8,1.2,0.2,1.9,2.7,10.9
330,-0.7134214683741026,-0.4160017421152126,0,Emmanuel Mudiay,366.0,PG,22.0,NYK,59.0,1607.0,14.6,0.531,0.284,0.251,2.1,10.9,6.4,24.2,1.3,1.0,14.6,25.6,,0.1,0.7,0.8,0.023,,-0.2,-1.8,-2.0,0.0,UTA,48,348,PG,23,1,752,6.5,13.8,0.471,1.3,3.6,0.355,5.2,10.2,0.512,2.5,3.3,0.754,0.8,4.7,5.5,5.1,0.9,0.5,3.1,3.1,16.8
331,1.966695296226873,-1.3306908883620594,1,Enes Kanter,279.0,C,26.0,TOT,67.0,1640.0,22.3,0.594,0.05,0.28800000000000003,16.4,26.1,21.1,12.1,0.9,1.3,13.3,23.1,,3.9,1.6,5.4,0.159,,2.5,-1.5,1.0,1.2,BOS,51,263,C,27,6,891,7.1,12.6,0.566,0.0,0.3,0.14300000000000002,7.1,12.3,0.5760000000000001,2.5,3.6,0.708,5.7,10.2,15.9,2.0,0.8,1.5,2.1,3.4,16.8
332,1.966695296226873,-1.3306908883620594,1,Enes Kanter,279.0,C,26.0,NYK,44.0,1128.0,21.8,0.585,0.047,0.276,15.5,27.5,21.4,13.1,0.8,1.3,13.1,22.9,,2.4,0.9,3.4,0.14300000000000002,,2.5,-1.6,0.8,0.8,BOS,51,263,C,27,6,891,7.1,12.6,0.566,0.0,0.3,0.14300000000000002,7.1,12.3,0.5760000000000001,2.5,3.6,0.708,5.7,10.2,15.9,2.0,0.8,1.5,2.1,3.4,16.8
333,1.966695296226873,-1.3306908883620594,1,Enes Kanter,279.0,C,26.0,POR,23.0,512.0,23.5,0.614,0.055999999999999994,0.316,18.3,22.8,20.6,9.9,1.3,1.4,13.7,23.4,,1.5,0.6,2.1,0.196,,2.6,-1.3,1.3,0.4,BOS,51,263,C,27,6,891,7.1,12.6,0.566,0.0,0.3,0.14300000000000002,7.1,12.3,0.5760000000000001,2.5,3.6,0.708,5.7,10.2,15.9,2.0,0.8,1.5,2.1,3.4,16.8
334,-1.2572257437217094,-0.8766541335975794,7,Eric Bledsoe,54.0,PG,29.0,MIL,78.0,2272.0,19.3,0.5770000000000001,0.38799999999999996,0.243,3.9,11.8,8.1,27.4,2.4,1.1,13.3,22.9,,4.4,3.7,8.2,0.17300000000000001,,1.9,1.2,3.1,2.9,MIL,56,46,PG,30,56,1524,7.5,15.6,0.482,1.7,4.7,0.348,5.9,10.9,0.54,3.7,4.6,0.813,1.0,5.1,6.1,7.1,1.3,0.6,3.3,2.8,20.4
335,-0.6640418613274913,0.5135454702357367,6,Eric Gordon,190.0,SG,30.0,HOU,68.0,2158.0,12.2,0.5489999999999999,0.64,0.162,0.9,6.9,3.8,9.4,0.9,1.1,8.2,22.0,,1.7,1.0,2.6,0.059000000000000004,,0.5,-1.8,-1.3,0.4,HOU,34,174,SG,31,13,972,6.0,16.2,0.37,3.4,10.7,0.319,2.6,5.6,0.467,2.9,3.8,0.757,0.3,2.1,2.4,1.9,0.8,0.4,1.3,2.5,18.3
336,-0.17489993698307538,0.2088649778401822,6,Eric Mika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAC,1,330,PF,25,0,19,3.8,5.7,0.667,0.0,0.0,0,3.8,5.7,0.667,3.8,3.8,1.0,3.8,9.5,13.3,0.0,0.0,0.0,0.0,9.5,11.4
337,-0.5535414477469781,-0.7244508542866575,0,Eric Paschall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSW,60,383,PF,23,26,1654,6.9,13.9,0.497,0.8,2.8,0.287,6.1,11.1,0.55,3.6,4.6,0.774,1.8,4.2,6.0,2.8,0.7,0.3,2.0,2.7,18.2
338,-0.2423834320064391,-1.4128874121819095,0,Ersan İlyasova,245.0,PF,31.0,MIL,67.0,1231.0,11.6,0.5479999999999999,0.42,0.19399999999999998,8.2,16.2,12.5,5.5,1.2,1.4,10.4,15.7,,1.2,1.9,3.0,0.11900000000000001,,-2.4,0.1,-2.3,-0.1,MIL,56,232,PF,32,8,895,5.5,11.7,0.472,1.9,5.0,0.371,3.7,6.7,0.5479999999999999,2.5,3.0,0.827,2.4,8.7,11.1,1.9,0.9,0.6,1.3,3.5,15.4
339,-1.5499892557360244,-0.7241607187312501,7,Evan Fournier,170.0,SG,26.0,ORL,81.0,2553.0,12.3,0.536,0.42100000000000004,0.159,1.6,9.4,5.4,17.6,1.4,0.4,11.9,22.1,,0.8,2.5,3.2,0.061,,-1.8,-0.6,-2.4,-0.3,ORL,61,154,SG,27,61,1931,7.6,16.2,0.47,3.1,7.6,0.406,4.5,8.6,0.525,3.1,3.8,0.82,0.3,2.6,2.9,3.6,1.3,0.3,2.2,2.7,21.4
340,-0.5712621986366273,1.3094486089253716,4,Evan Turner,484.0,PG,30.0,POR,73.0,1605.0,11.6,0.504,0.11699999999999999,0.239,2.5,18.9,10.9,23.6,1.0,0.9,18.9,15.9,,0.5,1.5,2.0,0.06,,-1.8,0.5,-1.3,0.3,ATL,19,467,PG,31,0,251,3.6,9.6,0.373,0.0,0.7,0.0,3.6,8.9,0.40299999999999997,1.7,2.0,0.857,1.1,4.3,5.5,5.5,1.3,1.1,3.7,2.9,8.9
341,-0.740423007303441,0.10163610128134469,6,Frank Jackson,253.0,PG,20.0,NOP,61.0,1169.0,9.4,0.517,0.37799999999999995,0.163,2.2,9.5,5.9,8.0,1.0,0.1,9.1,18.5,,0.1,0.4,0.4,0.018000000000000002,,-2.9,-1.7,-4.6,-0.8,NOP,51,238,PG,21,1,656,5.4,14.1,0.385,2.1,6.6,0.325,3.3,7.5,0.43799999999999994,2.6,3.5,0.75,1.0,2.9,3.9,2.3,0.8,0.2,2.4,3.7,15.6
342,0.4400297072282043,-0.09078912271774053,6,Frank Kaminsky,278.0,C,25.0,CHO,47.0,755.0,16.8,0.5870000000000001,0.466,0.359,5.5,18.1,11.7,12.9,0.8,1.4,10.6,22.1,,1.3,0.5,1.8,0.114,,1.4,-1.1,0.3,0.4,PHO,32,262,C,26,13,718,6.4,14.0,0.455,2.0,5.6,0.348,4.4,8.4,0.527,3.0,4.4,0.67,1.5,6.4,7.9,3.6,0.7,0.5,1.7,3.5,17.6
343,0.8455469939463052,2.4116468057947724,2,Frank Mason III,328.0,PG,24.0,SAC,38.0,435.0,12.4,0.502,0.379,0.337,1.4,9.0,5.1,26.3,1.7,0.8,15.6,21.8,,0.0,0.3,0.3,0.033,,-1.9,-1.3,-3.1,-0.1,MIL,6,312,PG,25,0,53,3.4,12.9,0.263,1.4,6.8,0.2,2.0,6.1,0.33299999999999996,1.4,2.7,0.5,2.0,3.4,5.4,7.5,1.4,0.0,4.1,2.7,9.5
344,-1.791761551794089,-0.2942291546338255,7,Frank Ntilikina,379.0,PG,20.0,NYK,43.0,904.0,6.0,0.41700000000000004,0.408,0.106,1.4,8.9,5.0,19.5,1.6,1.3,15.9,16.6,,-1.3,0.4,-0.8,-0.045,,-5.2,-0.8,-6.0,-0.9,NYK,57,364,PG,21,26,1187,4.0,10.1,0.393,1.3,4.2,0.321,2.6,5.9,0.444,1.5,1.8,0.864,0.7,3.0,3.7,5.2,1.6,0.5,2.2,4.3,10.8
345,-1.962320713746663,-0.05050057820368156,7,Fred VanVleet,490.0,PG,24.0,TOR,64.0,1760.0,13.7,0.539,0.493,0.192,1.3,8.7,5.1,23.9,1.6,0.9,11.2,17.9,,2.4,1.9,4.3,0.11699999999999999,,0.4,0.1,0.5,1.1,TOR,48,473,PG,25,48,1719,6.0,14.7,0.409,2.7,7.1,0.38799999999999996,3.3,7.6,0.43,2.9,3.5,0.843,0.4,3.4,3.8,6.6,1.9,0.3,2.3,2.5,17.7
346,-0.6493291842641605,-0.6352264179608772,0,Furkan Korkmaz,286.0,SG,21.0,PHI,48.0,679.0,11.5,0.528,0.588,0.18,2.6,13.8,8.3,10.7,2.0,0.2,8.6,17.9,,0.4,0.7,1.1,0.079,,-1.6,-0.2,-1.8,0.0,PHI,64,272,SG,22,12,1398,5.7,13.2,0.432,3.2,8.2,0.397,2.5,5.1,0.48700000000000004,1.4,1.9,0.736,0.4,3.4,3.8,1.8,0.9,0.4,1.3,2.3,16.0
347,-1.0510010198570532,3.326681727986316,2,Gabe Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIA,6,474,PG,23,0,42,3.4,16.3,0.211,3.4,13.7,0.25,0.0,2.6,0.0,0.0,0.0,0.74301374,0.0,2.6,2.6,2.6,0.9,0.0,0.0,1.7,10.3
348,-0.7058768963428497,-0.36578470362560167,0,Garrett Temple,468.0,SG,32.0,TOT,75.0,2040.0,8.5,0.5429999999999999,0.535,0.217,1.5,10.2,5.8,7.4,1.8,1.4,11.5,13.2,,0.3,2.0,2.2,0.052000000000000005,,-3.3,0.5,-2.8,-0.4,BRK,55,453,SG,33,31,1547,4.6,12.2,0.378,2.6,8.1,0.324,2.0,4.1,0.483,1.3,1.7,0.767,0.7,3.8,4.4,3.3,1.0,0.6,1.3,2.2,13.1
349,-0.7058768963428497,-0.36578470362560167,0,Garrett Temple,468.0,SG,32.0,MEM,49.0,1530.0,8.6,0.551,0.5429999999999999,0.196,1.3,10.0,5.6,6.7,1.6,1.5,11.4,13.9,,0.1,1.5,1.6,0.05,,-3.1,0.4,-2.7,-0.3,BRK,55,453,SG,33,31,1547,4.6,12.2,0.378,2.6,8.1,0.324,2.0,4.1,0.483,1.3,1.7,0.767,0.7,3.8,4.4,3.3,1.0,0.6,1.3,2.2,13.1
350,-0.7058768963428497,-0.36578470362560167,0,Garrett Temple,468.0,SG,32.0,LAC,26.0,510.0,8.0,0.514,0.509,0.292,2.1,10.9,6.7,9.4,2.4,0.8,11.8,11.2,,0.2,0.5,0.6,0.061,,-4.1,1.0,-3.1,-0.1,BRK,55,453,SG,33,31,1547,4.6,12.2,0.378,2.6,8.1,0.324,2.0,4.1,0.483,1.3,1.7,0.767,0.7,3.8,4.4,3.3,1.0,0.6,1.3,2.2,13.1
351,-1.686729869286701,0.3245764512253337,7,Garrison Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS,18,313,SG,23,0,227,3.8,8.9,0.429,3.0,7.3,0.413,0.8,1.6,0.5,4.9,5.4,0.912,1.0,2.9,3.8,1.6,1.3,0.2,1.3,5.1,15.5
352,-0.2734981932176638,-0.5840433841473839,0,Gary Clark,105.0,PF,24.0,HOU,51.0,641.0,9.2,0.48,0.914,0.046,4.1,16.2,10.0,3.8,1.5,3.5,4.3,10.9,,0.3,0.7,1.0,0.071,,-1.1,0.4,-0.7,0.2,HOU,18,97,PF,25,0,212,3.9,10.0,0.39,3.1,8.7,0.353,0.8,1.4,0.625,1.0,1.2,0.857,1.9,4.9,6.8,2.0,0.3,1.2,0.3,3.6,11.9
